Timestamp,Amps,Batt. Volts,Motor Volts,RPM,Duty,Comm. Period,Bad Detects,ADC Window,Idle Time,State,Phase A Avg.,Phase B Avg.,Phase C Avg.,Composite Avg.,FET Step
2019-11-07 18:46:32:418,1.19092,16.3987,4.09967,6279.31,25,2,0,0,88.5347,4,0,0,0,0,2
2019-11-07 18:46:32:435,1.19639,16.3987,4.09967,6298.7,25,2,0,0,88.5321,4,0,0,0,0,4
2019-11-07 18:46:32:436,1.20101,16.3984,4.09959,6291.41,25,2,0,0,88.4529,4,0,0,0,0,6
2019-11-07 18:46:32:452,1.21732,16.3978,4.09944,6315.32,25,2,0,0,88.4134,4,0,0,0,0,2
2019-11-07 18:46:32:452,1.17484,16.3995,4.09988,6247.03,25,2,0,0,88.5347,4,0,0,0,0,4
2019-11-07 18:46:32:468,1.16027,16.3985,4.09962,6277.46,25,2,0,0,88.5664,4,0,0,0,0,6
2019-11-07 18:46:32:485,1.19338,16.3953,4.09883,6281.26,25,2,0,0,88.5796,4,0,0,0,0,2
2019-11-07 18:46:32:486,1.19164,16.3939,4.09846,6297.75,25,2,0,0,88.416,4,0,0,0,0,4
2019-11-07 18:46:32:502,1.16268,16.3932,4.09829,6283.13,25,2,0,0,88.4265,4,0,0,0,0,6
2019-11-07 18:46:32:519,1.15506,16.3958,4.09895,6258.26,25,2,0,0,88.5321,4,0,0,0,0,2
2019-11-07 18:46:32:519,1.19195,16.396,4.09899,6322.73,25,2,0,0,88.4424,4,0,0,0,0,3
2019-11-07 18:46:32:535,1.18138,16.3961,4.09902,6289.38,25,2,0,0,88.4635,4,0,0,0,0,5
2019-11-07 18:46:32:536,1.17677,16.3962,4.09906,6324.36,25,2,0,0,88.4661,4,0,0,0,0,1
2019-11-07 18:46:32:552,1.15607,16.3969,4.09921,6232.87,25,2,0,0,88.4635,4,0,0,0,0,3
2019-11-07 18:46:32:552,1.1654,16.3965,4.09912,6305.95,25,2,0,0,88.5321,4,0,0,0,0,5
2019-11-07 18:46:32:568,1.18728,16.3951,4.09878,6268.01,25,2,0,0,88.5928,4,0,0,0,0,1
2019-11-07 18:46:32:586,1.19346,16.3952,4.09881,6316.53,25,2,0,0,88.5057,4,0,0,0,0,3
2019-11-07 18:46:32:587,1.17932,16.3959,4.09897,6257.97,25,2,0,0,88.5189,4,0,0,0,0,5
2019-11-07 18:46:32:602,1.17726,16.3958,4.09896,6299.34,25,2,0,0,88.4872,4,0,0,0,0,1
2019-11-07 18:46:32:603,1.22471,16.3944,4.0986,6316.84,25,2,0,0,88.5242,4,0,0,0,0,3
2019-11-07 18:46:32:620,1.18988,16.3951,4.09878,6311.71,25,2,0,0,88.6086,4,0,0,0,0,5
2019-11-07 18:46:32:622,1.18644,16.3954,4.09884,6298.78,25,2,0,0,88.5822,4,0,0,0,0,1
2019-11-07 18:46:32:636,1.17254,16.3958,4.09894,6261.35,25,2,0,0,88.511,4,0,0,0,0,2
2019-11-07 18:46:32:653,1.20066,16.3957,4.09892,6301.83,25,2,0,0,88.4872,4,0,0,0,0,4
2019-11-07 18:46:32:653,1.21244,16.3963,4.09907,6291.92,25,2,0,0,88.4978,4,0,0,0,0,6
2019-11-07 18:46:32:668,1.18602,16.3973,4.09932,6279.72,25,2,0,0,88.5558,4,0,0,0,0,2
2019-11-07 18:46:32:685,1.20216,16.3975,4.09937,6293.08,25,2,0,0,88.5426,4,0,0,0,0,4
2019-11-07 18:46:32:686,1.21256,16.3974,4.09936,6290.38,25,2,0,0,88.5902,4,0,0,0,0,6
2019-11-07 18:46:32:702,1.22663,16.3978,4.09945,6320.53,25,2,0,0,88.5875,4,0,0,0,0,2
2019-11-07 18:46:32:703,1.18264,16.3993,4.09983,6268.19,25,2,0,0,88.6878,4,0,0,0,0,4
2019-11-07 18:46:32:719,1.19475,16.399,4.09974,6282.06,25,2,0,0,88.6482,4,0,0,0,0,6
2019-11-07 18:46:32:735,1.22294,16.3991,4.09977,6277.57,25,2,0,0,88.6878,4,0,0,0,0,2
2019-11-07 18:46:32:736,1.24382,16.3998,4.09995,6306.57,25,2,0,0,88.5902,4,0,0,0,0,4
2019-11-07 18:46:32:752,1.22044,16.4004,4.1001,6298.61,25,2,0,0,88.5981,4,0,0,0,0,6
2019-11-07 18:46:32:768,1.21285,16.4007,4.10019,6269.18,25,2,0,0,88.6746,4,0,0,0,0,2
2019-11-07 18:46:32:770,1.24928,16.4015,4.10038,6321.16,25,2,0,0,88.5928,4,0,0,0,0,3
2019-11-07 18:46:32:785,1.23677,16.4,4.10001,6285.83,25,2,0,0,88.6561,4,0,0,0,0,6
2019-11-07 18:46:32:786,1.24294,16.3971,4.09927,6328.15,25,2,0,0,88.6033,4,0,0,0,0,2
2019-11-07 18:46:32:801,1.22765,16.3953,4.09883,6233.08,25,2,0,0,88.5295,4,0,0,0,0,3
2019-11-07 18:46:32:803,1.2426,16.3934,4.09834,6307.81,25,2,0,0,88.5585,4,0,0,0,0,5
2019-11-07 18:46:32:819,1.22649,16.389,4.09725,6272.09,25,2,0,0,88.6588,4,0,0,0,0,1
2019-11-07 18:46:32:835,1.20123,16.389,4.09726,6315.86,25,2,0,0,88.6403,4,0,0,0,0,3
2019-11-07 18:46:32:836,1.18685,16.39,4.0975,6257.93,25,2,0,0,88.6113,4,0,0,0,0,5
2019-11-07 18:46:32:852,1.17558,16.3897,4.09743,6290.09,25,2,0,0,88.6139,4,0,0,0,0,1
2019-11-07 18:46:32:868,1.24609,16.3873,4.09682,6322,25,2,0,0,88.6403,4,0,0,0,0,3
2019-11-07 18:46:32:869,1.21317,16.3858,4.09644,6312.46,25,2,0,0,88.5374,4,0,0,0,0,5
2019-11-07 18:46:32:885,1.20028,16.3844,4.0961,6307.64,25,2,0,0,88.6588,4,0,0,0,0,1
2019-11-07 18:46:32:886,1.1835,16.3847,4.09618,6260.78,25,2,0,0,88.6377,4,0,0,0,0,3
2019-11-07 18:46:32:902,1.20404,16.3842,4.09605,6305.01,25,2,0,0,88.5796,4,0,0,0,0,5
2019-11-07 18:46:32:903,1.2043,16.3841,4.09602,6269.56,25,2,0,0,88.5611,4,0,0,0,0,6
2019-11-07 18:46:32:918,1.14464,16.386,4.0965,6288.08,25,2,0,0,88.6772,4,0,0,0,0,2
2019-11-07 18:46:32:935,1.1597,16.3857,4.09642,6296.63,25,2,0,0,88.7063,4,0,0,0,0,4
2019-11-07 18:46:32:936,1.17456,16.3856,4.0964,6290.35,25,2,0,0,88.6588,4,0,0,0,0,6
2019-11-07 18:46:32:952,1.20235,16.3862,4.09654,6314.67,25,2,0,0,88.6271,4,0,0,0,0,2
2019-11-07 18:46:32:968,1.15869,16.3862,4.09655,6267.15,25,2,0,0,88.6852,4,0,0,0,0,4
2019-11-07 18:46:32:970,1.14985,16.3868,4.09669,6290.71,25,2,0,0,88.6377,4,0,0,0,0,6
2019-11-07 18:46:32:985,1.19691,16.3868,4.0967,6277.16,25,2,0,0,88.7432,4,0,0,0,0,2
2019-11-07 18:46:32:986,1.20733,16.3876,4.09689,6298.72,25,2,0,0,88.6139,4,0,0,0,0,4
2019-11-07 18:46:33:002,1.19036,16.389,4.09726,6298.42,25,2,0,0,88.6482,4,0,0,0,0,6
2019-11-07 18:46:33:003,1.16919,16.3911,4.09778,6262.08,25,2,0,0,88.7142,4,0,0,0,0,2
2019-11-07 18:46:33:020,1.19195,16.3917,4.09792,6311.97,25,2,0,0,88.701,4,0,0,0,0,4
2019-11-07 18:46:33:021,1.22183,16.3919,4.09798,6275.78,25,2,0,0,88.7379,4,0,0,0,0,6
2019-11-07 18:46:33:036,1.22454,16.3915,4.09787,6322.64,25,2,0,0,88.6007,4,0,0,0,0,2
2019-11-07 18:46:33:053,1.20205,16.3928,4.09819,6242.61,25,2,0,0,88.7247,4,0,0,0,0,3
2019-11-07 18:46:33:054,1.19071,16.3943,4.09859,6300.62,25,2,0,0,88.701,4,0,0,0,0,5
2019-11-07 18:46:33:068,1.20821,16.3925,4.09812,6270,25,2,0,0,88.6931,4,0,0,0,0,1
2019-11-07 18:46:33:085,1.19581,16.3934,4.09836,6307.69,25,2,0,0,88.7089,4,0,0,0,0,3
2019-11-07 18:46:33:086,1.1872,16.3958,4.09896,6269.84,25,2,0,0,88.6113,4,0,0,0,0,5
2019-11-07 18:46:33:102,1.16576,16.3951,4.09877,6289.96,25,2,0,0,88.7036,4,0,0,0,0,1
2019-11-07 18:46:33:118,1.21371,16.3912,4.09779,6321.88,25,2,0,0,88.7327,4,0,0,0,0,3
2019-11-07 18:46:33:119,1.19761,16.3924,4.0981,6292.6,25,2,0,0,88.5928,4,0,0,0,0,5
2019-11-07 18:46:33:135,1.20518,16.3933,4.09832,6303.66,25,2,0,0,88.7063,4,0,0,0,0,1
2019-11-07 18:46:33:136,1.1896,16.3944,4.0986,6260.56,25,2,0,0,88.7142,4,0,0,0,0,3
2019-11-07 18:46:33:152,1.20805,16.3948,4.0987,6315.75,25,2,0,0,88.6825,4,0,0,0,0,5
2019-11-07 18:46:33:152,1.19755,16.3944,4.09861,6266.16,25,2,0,0,88.7221,4,0,0,0,0,1
2019-11-07 18:46:33:168,1.18241,16.3947,4.09867,6288.05,25,2,0,0,88.7089,4,0,0,0,0,3
2019-11-07 18:46:33:185,1.17878,16.3939,4.09847,6247.48,25,2,0,0,88.6772,4,0,0,0,0,4
2019-11-07 18:46:33:186,1.19026,16.3943,4.09857,6296.49,25,2,0,0,88.7432,4,0,0,0,0,6
2019-11-07 18:46:33:202,1.20988,16.3936,4.09839,6304.71,25,2,0,0,88.7168,4,0,0,0,0,2
2019-11-07 18:46:33:218,1.17019,16.394,4.09851,6268.02,25,2,0,0,88.6931,4,0,0,0,0,4
2019-11-07 18:46:33:220,1.17433,16.3938,4.09846,6287.59,25,2,0,0,88.6271,4,0,0,0,0,6
2019-11-07 18:46:33:235,1.19428,16.3937,4.09841,6276.98,25,2,0,0,88.7036,4,0,0,0,0,2
2019-11-07 18:46:33:236,1.21284,16.3934,4.09835,6295.72,25,2,0,0,88.6983,4,0,0,0,0,4
2019-11-07 18:46:33:252,1.19591,16.3938,4.09846,6292.51,25,2,0,0,88.759,4,0,0,0,0,6
2019-11-07 18:46:33:253,1.20153,16.3936,4.09841,6272.76,25,2,0,0,88.7063,4,0,0,0,0,2
2019-11-07 18:46:33:268,1.21475,16.3917,4.09793,6317.62,25,2,0,0,88.6983,4,0,0,0,0,4
2019-11-07 18:46:33:285,1.21982,16.3897,4.09741,6288.01,25,2,0,0,88.7538,4,0,0,0,0,6
2019-11-07 18:46:33:286,1.23299,16.3878,4.09695,6316.15,25,2,0,0,88.6957,4,0,0,0,0,2
2019-11-07 18:46:33:302,1.19179,16.3902,4.09755,6246.37,25,2,0,0,88.7089,4,0,0,0,0,4
2019-11-07 18:46:33:318,1.18175,16.3908,4.09769,6306.33,25,2,0,0,88.7036,4,0,0,0,0,6
2019-11-07 18:46:33:320,1.21672,16.3888,4.09719,6276.93,25,2,0,0,88.759,4,0,0,0,0,1
2019-11-07 18:46:33:335,1.19797,16.389,4.09725,6298,25,2,0,0,88.7327,4,0,0,0,0,3
2019-11-07 18:46:33:336,1.18455,16.3906,4.09764,6267.61,25,2,0,0,88.6957,4,0,0,0,0,5
2019-11-07 18:46:33:351,1.19741,16.3916,4.0979,6262.89,25,2,0,0,88.7775,4,0,0,0,0,1
2019-11-07 18:46:33:353,1.23777,16.3907,4.09767,6329.55,25,2,0,0,88.8065,4,0,0,0,0,3
2019-11-07 18:46:33:369,1.20365,16.3914,4.09785,6298.87,25,2,0,0,88.7406,4,0,0,0,0,5
2019-11-07 18:46:33:385,1.21594,16.3922,4.09806,6304.75,25,2,0,0,88.767,4,0,0,0,0,1
2019-11-07 18:46:33:386,1.18464,16.3934,4.09836,6226.65,25,2,0,0,88.8382,4,0,0,0,0,3
2019-11-07 18:46:33:402,1.19992,16.3927,4.09817,6313.67,25,2,0,0,88.7458,4,0,0,0,0,5
2019-11-07 18:46:33:418,1.20646,16.3927,4.09818,6273.37,25,2,0,0,88.7458,4,0,0,0,0,1
2019-11-07 18:46:33:419,1.19476,16.3932,4.09831,6324.69,25,2,0,0,88.7802,4,0,0,0,0,3
2019-11-07 18:46:33:435,1.17512,16.3898,4.09744,6258.43,25,2,0,0,88.8092,4,0,0,0,0,5
2019-11-07 18:46:33:436,1.16385,16.3859,4.09647,6299.58,25,2,0,0,88.8092,4,0,0,0,0,1
2019-11-07 18:46:33:452,1.19449,16.3812,4.09531,6318.67,25,2,0,0,88.7986,4,0,0,0,0,3
2019-11-07 18:46:33:453,1.18233,16.377,4.09424,6313.68,25,2,0,0,88.7485,4,0,0,0,0,4
2019-11-07 18:46:33:468,1.17871,16.3733,4.09333,6295.51,25,2,0,0,88.7617,4,0,0,0,0,6
2019-11-07 18:46:33:485,1.16849,16.3701,4.09252,6272.53,25,2,0,0,88.8013,4,0,0,0,0,2
2019-11-07 18:46:33:486,1.20247,16.3658,4.09144,6296,25,2,0,0,88.7643,4,0,0,0,0,4
2019-11-07 18:46:33:502,1.19432,16.3622,4.09056,6295.38,25,2,0,0,88.6693,4,0,0,0,0,6
2019-11-07 18:46:33:518,1.18462,16.3599,4.08998,6272.22,25,2,0,0,88.8065,4,0,0,0,0,2
2019-11-07 18:46:33:520,1.18493,16.3568,4.08919,6296.64,25,2,0,0,88.7907,4,0,0,0,0,4
2019-11-07 18:46:33:535,1.18714,16.3537,4.08842,6289.05,25,2,0,0,88.7881,4,0,0,0,0,6
2019-11-07 18:46:33:536,1.20148,16.3498,4.08746,6313.28,25,2,0,0,88.7564,4,0,0,0,0,2
2019-11-07 18:46:33:552,1.16611,16.3492,4.08729,6246.21,25,2,0,0,88.8145,4,0,0,0,0,4
2019-11-07 18:46:33:552,1.16812,16.3465,4.08662,6277.41,25,2,0,0,88.7643,4,0,0,0,0,6
2019-11-07 18:46:33:568,1.20049,16.3436,4.08589,6280.31,25,2,0,0,88.796,4,0,0,0,0,2
2019-11-07 18:46:33:586,1.19661,16.3422,4.08556,6299.71,25,2,0,0,88.7458,4,0,0,0,0,4
2019-11-07 18:46:33:587,1.20293,16.3415,4.08538,6280.15,25,2,0,0,88.8356,4,0,0,0,0,5
2019-11-07 18:46:33:602,1.20632,16.3409,4.08523,6261.05,25,2,0,0,88.7881,4,0,0,0,0,1
2019-11-07 18:46:33:619,1.22531,16.3394,4.08484,6321.22,25,2,0,0,88.7617,4,0,0,0,0,3
2019-11-07 18:46:33:621,1.20448,16.3373,4.08433,6297.14,25,2,0,0,88.7432,4,0,0,0,0,5
2019-11-07 18:46:33:622,1.21684,16.3364,4.08411,6335.87,25,2,0,0,88.7854,4,0,0,0,0,1
2019-11-07 18:46:33:636,1.19823,16.3364,4.08409,6233.51,25,2,0,0,88.7432,4,0,0,0,0,3
2019-11-07 18:46:33:653,1.19583,16.3337,4.08344,6311.3,25,2,0,0,88.7934,4,0,0,0,0,5
2019-11-07 18:46:33:653,1.22003,16.3317,4.08292,6267.47,25,2,0,0,88.8329,4,0,0,0,0,1
2019-11-07 18:46:33:668,1.22225,16.3313,4.08283,6323.5,25,2,0,0,88.7511,4,0,0,0,0,3
2019-11-07 18:46:33:685,1.2237,16.3313,4.08282,6262.35,25,2,0,0,88.7458,4,0,0,0,0,5
2019-11-07 18:46:33:685,1.20534,16.33,4.08251,6289.03,25,2,0,0,88.7802,4,0,0,0,0,1
2019-11-07 18:46:33:701,1.23434,16.3275,4.08188,6325.86,25,2,0,0,88.767,4,0,0,0,0,3
2019-11-07 18:46:33:719,1.21374,16.3285,4.08212,6312.67,25,2,0,0,88.8435,4,0,0,0,0,5
2019-11-07 18:46:33:721,1.20605,16.3275,4.08188,6291.28,25,2,0,0,88.7696,4,0,0,0,0,1
2019-11-07 18:46:33:722,1.20212,16.3264,4.08161,6265.83,25,2,0,0,88.759,4,0,0,0,0,2
2019-11-07 18:46:33:736,1.20222,16.3256,4.0814,6304.76,25,2,0,0,88.7828,4,0,0,0,0,4
2019-11-07 18:46:33:752,1.20235,16.3245,4.08112,6291.58,25,2,0,0,88.7749,4,0,0,0,0,6
2019-11-07 18:46:33:752,1.1764,16.325,4.08124,6280.24,25,2,0,0,88.7881,4,0,0,0,0,2
2019-11-07 18:46:33:768,1.1931,16.3237,4.08092,6299.26,25,2,0,0,88.7458,4,0,0,0,0,4
2019-11-07 18:46:33:785,1.19318,16.3235,4.08088,6289.2,25,2,0,0,88.7775,4,0,0,0,0,6
2019-11-07 18:46:33:786,1.21145,16.3219,4.08046,6314.49,25,2,0,0,88.7881,4,0,0,0,0,2
2019-11-07 18:46:33:802,1.17868,16.3272,4.08181,6270.81,25,2,0,0,88.7511,4,0,0,0,0,4
2019-11-07 18:46:33:803,1.19996,16.3311,4.08279,6281.68,25,2,0,0,88.7406,4,0,0,0,0,6
2019-11-07 18:46:33:820,1.18824,16.3362,4.08406,6280.25,25,2,0,0,88.8461,4,0,0,0,0,2
2019-11-07 18:46:33:822,1.18797,16.3386,4.08465,6304.78,25,2,0,0,88.7828,4,0,0,0,0,4
2019-11-07 18:46:33:836,1.16286,16.3415,4.08536,6299.76,25,2,0,0,88.7353,4,0,0,0,0,6
2019-11-07 18:46:33:853,1.14618,16.3455,4.08637,6261.46,25,2,0,0,88.8065,4,0,0,0,0,2
2019-11-07 18:46:33:854,1.19307,16.3485,4.08714,6320.72,25,2,0,0,88.8382,4,0,0,0,0,3
2019-11-07 18:46:33:869,1.19789,16.3504,4.0876,6275.42,25,2,0,0,88.767,4,0,0,0,0,5
2019-11-07 18:46:33:885,1.22145,16.3527,4.08817,6326.98,25,2,0,0,88.796,4,0,0,0,0,1
2019-11-07 18:46:33:886,1.1626,16.3567,4.08918,6233.01,25,2,0,0,88.7511,4,0,0,0,0,3
2019-11-07 18:46:33:902,1.18313,16.3584,4.08959,6305.58,25,2,0,0,88.7327,4,0,0,0,0,5
2019-11-07 18:46:33:918,1.19737,16.3593,4.08982,6274.34,25,2,0,0,88.7881,4,0,0,0,0,1
2019-11-07 18:46:33:919,1.24249,16.3636,4.09089,6311.88,25,2,0,0,88.7327,4,0,0,0,0,3
2019-11-07 18:46:33:935,1.21767,16.3666,4.09164,6265.93,25,2,0,0,88.8277,4,0,0,0,0,5
2019-11-07 18:46:33:936,1.1989,16.3678,4.09196,6290.54,25,2,0,0,88.8224,4,0,0,0,0,1
2019-11-07 18:46:33:952,1.24148,16.3676,4.09189,6322.03,25,2,0,0,88.7828,4,0,0,0,0,3
2019-11-07 18:46:33:953,1.21415,16.3705,4.09262,6297.96,25,2,0,0,88.6772,4,0,0,0,0,5
2019-11-07 18:46:33:969,1.19811,16.3723,4.09308,6306.3,25,2,0,0,88.8145,4,0,0,0,0,1
2019-11-07 18:46:33:985,1.18315,16.3746,4.09364,6261.65,25,2,0,0,88.8224,4,0,0,0,0,3
2019-11-07 18:46:33:986,1.21428,16.3766,4.09416,6298.15,25,2,0,0,88.7802,4,0,0,0,0,5
2019-11-07 18:46:34:002,1.21151,16.3764,4.09411,6267.93,25,2,0,0,88.7379,4,0,0,0,0,6
2019-11-07 18:46:34:019,1.18943,16.3772,4.09431,6290.37,25,2,0,0,88.7722,4,0,0,0,0,2
2019-11-07 18:46:34:019,1.18775,16.3786,4.09464,6298.96,25,2,0,0,88.7986,4,0,0,0,0,4
2019-11-07 18:46:34:035,1.20412,16.3794,4.09486,6283.75,25,2,0,0,88.7828,4,0,0,0,0,6
2019-11-07 18:46:34:036,1.22222,16.3793,4.09483,6314.3,25,2,0,0,88.7617,4,0,0,0,0,2
2019-11-07 18:46:34:052,1.18533,16.3807,4.09517,6272.41,25,2,0,0,88.7775,4,0,0,0,0,4
2019-11-07 18:46:34:053,1.20104,16.3812,4.09531,6284.01,25,2,0,0,88.7881,4,0,0,0,0,6
2019-11-07 18:46:34:070,1.22089,16.3815,4.09539,6273.79,25,2,0,0,88.7696,4,0,0,0,0,2
2019-11-07 18:46:34:072,1.22378,16.38,4.09501,6290.85,25,2,0,0,88.7828,4,0,0,0,0,4
2019-11-07 18:46:34:086,1.19301,16.3799,4.09499,6294.98,25,2,0,0,88.8039,4,0,0,0,0,6
2019-11-07 18:46:34:103,1.19841,16.3812,4.0953,6261.89,25,2,0,0,88.767,4,0,0,0,0,2
2019-11-07 18:46:34:103,1.20149,16.3807,4.09518,6310.7,25,2,0,0,88.759,4,0,0,0,0,4
2019-11-07 18:46:34:118,1.19908,16.3794,4.09486,6281.01,25,2,0,0,88.7907,4,0,0,0,0,6
2019-11-07 18:46:34:136,1.19602,16.3802,4.09505,6322.22,25,2,0,0,88.7696,4,0,0,0,0,2
2019-11-07 18:46:34:137,1.18082,16.3826,4.09564,6247.42,25,2,0,0,88.8303,4,0,0,0,0,3
2019-11-07 18:46:34:151,1.18125,16.3844,4.0961,6300.62,25,2,0,0,88.7274,4,0,0,0,0,5
2019-11-07 18:46:34:169,1.22122,16.3835,4.09587,6270.01,25,2,0,0,88.7828,4,0,0,0,0,1
2019-11-07 18:46:34:171,1.2495,16.3849,4.09622,6306.5,25,2,0,0,88.7854,4,0,0,0,0,3
2019-11-07 18:46:34:172,1.20675,16.3879,4.09698,6269.77,25,2,0,0,88.7379,4,0,0,0,0,5
2019-11-07 18:46:34:185,1.20314,16.3893,4.09734,6282.87,25,2,0,0,88.7881,4,0,0,0,0,1
2019-11-07 18:46:34:201,1.23771,16.3905,4.09762,6321.48,25,2,0,0,88.7881,4,0,0,0,0,3
2019-11-07 18:46:34:202,1.21774,16.3911,4.09777,6292.77,25,2,0,0,88.7934,4,0,0,0,0,5
2019-11-07 18:46:34:218,1.20692,16.3924,4.09809,6304.41,25,2,0,0,88.7934,4,0,0,0,0,1
2019-11-07 18:46:34:235,1.18987,16.3932,4.09831,6229.58,25,2,0,0,88.7696,4,0,0,0,0,3
2019-11-07 18:46:34:236,1.22553,16.3931,4.09827,6312.85,25,2,0,0,88.7458,4,0,0,0,0,5
2019-11-07 18:46:34:252,1.22958,16.3963,4.09908,6268.4,25,2,0,0,88.8461,4,0,0,0,0,6
2019-11-07 18:46:34:269,1.19067,16.3979,4.09947,6290.4,25,2,0,0,88.7854,4,0,0,0,0,3
2019-11-07 18:46:34:271,1.20374,16.3991,4.09976,6251.06,25,2,0,0,88.7247,4,0,0,0,0,4
2019-11-07 18:46:34:272,1.20401,16.3985,4.09963,6302.84,25,2,0,0,88.7749,4,0,0,0,0,6
2019-11-07 18:46:34:285,1.21722,16.3984,4.0996,6318.86,25,2,0,0,88.7907,4,0,0,0,0,2
2019-11-07 18:46:34:301,1.17963,16.4003,4.10007,6271.06,25,2,0,0,88.7538,4,0,0,0,0,4
2019-11-07 18:46:34:303,1.17972,16.4015,4.10037,6287.76,25,2,0,0,88.7538,4,0,0,0,0,6
2019-11-07 18:46:34:319,1.20323,16.4022,4.10054,6276.99,25,2,0,0,88.7749,4,0,0,0,0,2
2019-11-07 18:46:34:335,1.20996,16.4027,4.10067,6295.52,25,2,0,0,88.7643,4,0,0,0,0,4
2019-11-07 18:46:34:336,1.19155,16.4039,4.10098,6298.97,25,2,0,0,88.7749,4,0,0,0,0,6
2019-11-07 18:46:34:353,1.18858,16.4051,4.10127,6273.12,25,2,0,0,88.7485,4,0,0,0,0,2
2019-11-07 18:46:34:353,1.20167,16.4051,4.10126,6317.11,25,2,0,0,88.8224,4,0,0,0,0,4
2019-11-07 18:46:34:368,1.20018,16.4032,4.10081,6276.06,25,2,0,0,88.8013,4,0,0,0,0,6
2019-11-07 18:46:34:385,1.21176,16.4009,4.10022,6322.07,25,2,0,0,88.7379,4,0,0,0,0,2
2019-11-07 18:46:34:386,1.18685,16.4023,4.10056,6244.45,25,2,0,0,88.7564,4,0,0,0,0,4
2019-11-07 18:46:34:401,1.1682,16.4016,4.10041,6297.52,25,2,0,0,88.7511,4,0,0,0,0,6
2019-11-07 18:46:34:418,1.20111,16.4032,4.10079,6287.7,25,2,0,0,88.8303,4,0,0,0,0,1
2019-11-07 18:46:34:419,1.19275,16.405,4.10125,6301.48,25,2,0,0,88.7828,4,0,0,0,0,3
2019-11-07 18:46:34:435,1.19058,16.4047,4.10119,6267.81,25,2,0,0,88.7274,4,0,0,0,0,5
2019-11-07 18:46:34:436,1.1767,16.4048,4.1012,6265.86,25,2,0,0,88.7643,4,0,0,0,0,1
2019-11-07 18:46:34:452,1.20028,16.4036,4.10091,6330.25,25,2,0,0,88.7802,4,0,0,0,0,3
2019-11-07 18:46:34:453,1.19017,16.4031,4.10078,6293.19,25,2,0,0,88.759,4,0,0,0,0,5
2019-11-07 18:46:34:469,1.20308,16.4036,4.10089,6304.43,25,2,0,0,88.7511,4,0,0,0,0,1
2019-11-07 18:46:34:485,1.18365,16.4074,4.10184,6227.79,25,2,0,0,88.8356,4,0,0,0,0,3
2019-11-07 18:46:34:486,1.19663,16.4076,4.10189,6313.73,25,2,0,0,88.7749,4,0,0,0,0,5
2019-11-07 18:46:34:502,1.19715,16.408,4.10201,6267.52,25,2,0,0,88.7458,4,0,0,0,0,1
2019-11-07 18:46:34:518,1.18545,16.4081,4.10202,6320.27,25,2,0,0,88.7511,4,0,0,0,0,3
2019-11-07 18:46:34:519,1.18206,16.4077,4.10193,6262.7,25,2,0,0,88.7986,4,0,0,0,0,5
2019-11-07 18:46:34:535,1.18398,16.4068,4.10169,6291.79,25,2,0,0,88.8488,4,0,0,0,0,1
2019-11-07 18:46:34:536,1.20324,16.4042,4.10106,6318.24,25,2,0,0,88.7802,4,0,0,0,0,3
2019-11-07 18:46:34:552,1.17312,16.4036,4.1009,6311.2,25,2,0,0,88.7643,4,0,0,0,0,4
2019-11-07 18:46:34:553,1.17592,16.4054,4.10135,6291.73,25,2,0,0,88.7617,4,0,0,0,0,6
2019-11-07 18:46:34:568,1.16822,16.406,4.1015,6271.53,25,2,0,0,88.8145,4,0,0,0,0,2
2019-11-07 18:46:34:586,1.18964,16.4047,4.10117,6295.94,25,2,0,0,88.7643,4,0,0,0,0,4
2019-11-07 18:46:34:586,1.19486,16.4055,4.10137,6288.01,25,2,0,0,88.7432,4,0,0,0,0,6
2019-11-07 18:46:34:602,1.18059,16.4074,4.10186,6272.51,25,2,0,0,88.7986,4,0,0,0,0,2
2019-11-07 18:46:34:619,1.18392,16.4068,4.1017,6297.06,25,2,0,0,88.7406,4,0,0,0,0,4
2019-11-07 18:46:34:621,1.18681,16.4074,4.10184,6291.32,25,2,0,0,88.7881,4,0,0,0,0,6
2019-11-07 18:46:34:622,1.18894,16.4068,4.10171,6317.39,25,2,0,0,88.7722,4,0,0,0,0,2
2019-11-07 18:46:34:636,1.16175,16.4091,4.10228,6257.19,25,2,0,0,88.8092,4,0,0,0,0,4
2019-11-07 18:46:34:652,1.16165,16.4088,4.10219,6272.72,25,2,0,0,88.7617,4,0,0,0,0,6
2019-11-07 18:46:34:652,1.18575,16.4082,4.10204,6282.37,25,2,0,0,88.7749,4,0,0,0,0,2
2019-11-07 18:46:34:668,1.18619,16.4078,4.10195,6302.72,25,2,0,0,88.7564,4,0,0,0,0,4
2019-11-07 18:46:34:685,1.17232,16.4084,4.1021,6300.7,25,2,0,0,88.8171,4,0,0,0,0,5
2019-11-07 18:46:34:686,1.16592,16.4082,4.10205,6261.51,25,2,0,0,88.8092,4,0,0,0,0,1
2019-11-07 18:46:34:702,1.19521,16.406,4.10151,6321.25,25,2,0,0,88.759,4,0,0,0,0,3
2019-11-07 18:46:34:719,1.17156,16.406,4.10149,6291.49,25,2,0,0,88.7406,4,0,0,0,0,5
2019-11-07 18:46:34:720,1.15693,16.4051,4.10127,6335.67,25,2,0,0,88.767,4,0,0,0,0,1
2019-11-07 18:46:34:735,1.1338,16.4059,4.10147,6233.5,25,2,0,0,88.759,4,0,0,0,0,3
